id_obs,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
32,1501710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1853227,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,Cabo Huertas,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.36,-0.4,707,,,,,,2015-07-07,7,7,2015,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1853227,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.007Z,,GEODETIC_DATUM_ASSUMED_WGS84
33,4040800000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2086944,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.31,-0.28,707,,,,,,2017-10-24,24,10,2017,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2086944,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.293Z,,GEODETIC_DATUM_ASSUMED_WGS84
34,4040950000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2278185,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.87,0.11,707,,,,,,2019-06,,6,2019,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2278185,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.784Z,,GEODETIC_DATUM_ASSUMED_WGS84
35,1501410000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1542892,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.37,-0.35,707,,,,,,2012-05-08,8,5,2012,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1542892,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:35.117Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH
36,1501610000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1751041,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.36,-0.4,707,,,,,,2014-06-06,6,6,2014,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1751041,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.175Z,,GEODETIC_DATUM_ASSUMED_WGS84
37,4040710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2278234,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.85,0.1,707,,,,,,2019-06,,6,2019,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2278234,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.990Z,,GEODETIC_DATUM_ASSUMED_WGS84
38,1501410000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1542897,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.5,-0.15,707,,,,,,2012-07-12,12,7,2012,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1542897,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:46.261Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
39,4040870000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2088069,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.34,-0.29,707,,,,,,2017-10-24,24,10,2017,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2088069,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.297Z,,GEODETIC_DATUM_ASSUMED_WGS84
40,4040680000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2278189,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.87,-0.01,707,,,,,,2019-06,,6,2019,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2278189,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:39.309Z,,GEODETIC_DATUM_ASSUMED_WGS84
41,4040900000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2135621,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.51,-0.25,707,,,,,,2018-05-08,8,5,2018,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2135621,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:46.738Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH
42,1501410000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1542941,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.36,-0.4,707,,,,,,2012-05-08,8,5,2012,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1542941,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:46.263Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
43,4040870000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2089004,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.35,-0.29,707,,,,,,2017-10-24,24,10,2017,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2089004,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.299Z,,GEODETIC_DATUM_ASSUMED_WGS84
44,4040680000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2278233,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.84,0.13,707,,,,,,2019-03,,3,2019,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2278233,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:39.310Z,,GEODETIC_DATUM_ASSUMED_WGS84
45,1501420000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1550627,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,Dasyatis pastinaca,,SPECIES,"Dasyatis pastinaca (Linnaeus, 1758)","Dasyatis pastinaca (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.65,-0.2,707,,,,,,2011,,,2011,2419543,2419543,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1550627,,A. Pradillo Carrasco,,CC_BY_NC_4_0,,A. Pradillo Carrasco,,native,2026-03-03T21:34:46.274Z,,GEODETIC_DATUM_ASSUMED_WGS84
46,4040910000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2144036,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.1,-0.62,707,,,,,,2018-06-19,19,6,2018,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2144036,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:46.753Z,,GEODETIC_DATUM_ASSUMED_WGS84
47,4041030000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2278236,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.85,0.12,707,,,,,,2019-06,,6,2019,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2278236,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:47.176Z,,GEODETIC_DATUM_ASSUMED_WGS84
48,4988500000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2786315,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.38,-0.28,707,,,,,,2015-02-13,13,2,2015,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2786315,,J. Guallart Furió,,CC_BY_NC_4_0,,J. Guallart Furió,,native,2026-03-03T21:34:40.040Z,,GEODETIC_DATUM_ASSUMED_WGS84
49,4041090000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2278186,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.87,0.09,707,,,,,,2019-06,,6,2019,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2278186,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.832Z,,GEODETIC_DATUM_ASSUMED_WGS84
50,4988500000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2786314,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.38,-0.28,707,,,,,,2015-02-13,13,2,2015,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2786314,,J. Guallart Furió,,CC_BY_NC_4_0,,J. Guallart Furió,,native,2026-03-03T21:34:32.600Z,,GEODETIC_DATUM_ASSUMED_WGS84
51,4041090000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2278230,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.84,0.13,707,,,,,,2019-03,,3,2019,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2278230,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.832Z,,GEODETIC_DATUM_ASSUMED_WGS84
52,4040880000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2143592,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,37.95,-0.68,707,,,,,,2018-06-20,20,6,2018,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2143592,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.582Z,,GEODETIC_DATUM_ASSUMED_WGS84
53,4988500000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2797006,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,Parc Natural de l'Albufera,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.33,-0.28,707,,,,,,2017-09-08,8,9,2017,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2797006,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:32.620Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
54,4040510000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2077264,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.68,0.14,707,,,,,,2017-07-20,20,7,2017,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2077264,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.531Z,,GEODETIC_DATUM_ASSUMED_WGS84
55,4988510000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2825915,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Triakidae,Mustelus,Mustelus mustelus,,SPECIES,"Mustelus mustelus (Linnaeus, 1758)","Mustelus mustelus (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.4,-0.31,707,,,,,,2024-06-12,12,6,2024,2418313,2418313,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2825915,,A. Pradillo Carrasco,,CC_BY_NC_4_0,,A. Pradillo Carrasco,,native,2026-03-03T21:34:40.104Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
56,4040760000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2005883,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.68,0.14,707,,,,,,2016-10-07,7,10,2016,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2005883,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.301Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
57,1501580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1719802,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.86,0.08,707,,,,,,2013-08-22,22,8,2013,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1719802,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:35.423Z,,GEODETIC_DATUM_ASSUMED_WGS84
58,4988500000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2786317,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Dasyatidae,Dasyatis,Dasyatis pastinaca,,SPECIES,"Dasyatis pastinaca (Linnaeus, 1758)","Dasyatis pastinaca (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.36,-0.27,707,,,,,,2015-10-24,24,10,2015,2419543,2419543,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2786317,,J. Guallart Furió,,CC_BY_NC_4_0,,J. Guallart Furió,,native,2026-03-03T21:34:40.041Z,,GEODETIC_DATUM_ASSUMED_WGS84
59,4040520000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2087227,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.33,-0.29,707,,,,,,2017-10-24,24,10,2017,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2087227,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.540Z,,GEODETIC_DATUM_ASSUMED_WGS84
60,1501580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1721980,Animalia,Chordata,Elasmobranchii,Carcharhiniformes,Scyliorhinidae,Scyliorhinus,Scyliorhinus canicula,,SPECIES,"Scyliorhinus canicula (Linnaeus, 1758)","Scyliorhinus canicula (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,37.88,-0.71,707,,,,,,2013-07-16,16,7,2013,2418684,2418684,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1721980,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:35.433Z,,GEODETIC_DATUM_ASSUMED_WGS84
61,4041040000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2686621,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.34,-0.47,707,,,,,,2022,,,2022,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2686621,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:31.716Z,,GEODETIC_DATUM_ASSUMED_WGS84
62,4040990000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2278235,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.85,0.09,707,,,,,,2019-06,,6,2019,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2278235,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:39.370Z,,GEODETIC_DATUM_ASSUMED_WGS84
63,1501580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1720814,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.12,-0.17,707,,,,,,2013-07-22,22,7,2013,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1720814,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:03.852Z,,GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH
64,4040520000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2087722,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Valencia/València,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.34,-0.3,707,,,,,,2017-10-24,24,10,2017,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2087722,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.542Z,,GEODETIC_DATUM_ASSUMED_WGS84
65,4988510000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:2796501,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo marmorata,,SPECIES,"Torpedo marmorata Risso, 1810","Torpedo marmorata Risso, 1810","Risso, 1810",ES,Parc Natural de l'Albufera,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,39.34,-0.3,707,,,,,,2017-09-05,5,9,2017,5215518,5215518,HUMAN_OBSERVATION,BDBCV,BDBCV-General,2796501,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:48.394Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
66,1501710000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1853110,Animalia,Chordata,Elasmobranchii,Myliobatiformes,Myliobatidae,Myliobatis,Myliobatis aquila,,SPECIES,"Myliobatis aquila (Linnaeus, 1758)","Myliobatis aquila (Linnaeus, 1758)","(Linnaeus, 1758)",ES,El Albir,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.56,-0.04,707,,,,,,2015-10-07,7,10,2015,2419310,2419310,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1853110,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:38.389Z,,RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84
67,1501580000,95e635d4-f762-11e1-a439-00145eb45e9a,BDBCV:BDBCV-General:1719434,Animalia,Chordata,Elasmobranchii,Torpediniformes,Torpedinidae,Torpedo,Torpedo torpedo,,SPECIES,"Torpedo torpedo (Linnaeus, 1758)","Torpedo torpedo (Linnaeus, 1758)","(Linnaeus, 1758)",ES,,Mar,PRESENT,,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,38.05,-0.65,707,,,,,,2013-07-22,22,7,2013,5215534,5215534,HUMAN_OBSERVATION,BDBCV,BDBCV-General,1719434,,Institut Ecologia Litoral (IEL),,CC_BY_NC_4_0,,Institut Ecologia Litoral (IEL),,native,2026-03-03T21:34:04.043Z,,GEODETIC_DATUM_ASSUMED_WGS84
