id_obs,gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3604,5059040000,01f868e3-be61-436a-a94a-07e7c9e63796,1_549_5-7-2015_flesh,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Tubularia,Tubularia indivisa,,SPECIES,"Tubularia indivisa Linnaeus, 1758",Tubularia indivisa,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2015-07-05,5,7,2015,5185603,5185603,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.310Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3605,5059410000,01f868e3-be61-436a-a94a-07e7c9e63796,4_160_18-8-2013_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea lamarckii,,SPECIES,"Cyanea lamarckii Péron & Lesueur, 1810",Cyanea lamarckii,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2013-08-18,18,8,2013,5720764,5720764,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.213Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3606,5059360000,01f868e3-be61-436a-a94a-07e7c9e63796,2_160_19-6-2016_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea lamarckii,,SPECIES,"Cyanea lamarckii Péron & Lesueur, 1810",Cyanea lamarckii,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.07,4.22,494,,,,0,1,2016-06-19,19,6,2016,5720764,5720764,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.407Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3607,5058860000,01f868e3-be61-436a-a94a-07e7c9e63796,1_120_4-9-2021_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2021-09-04,4,9,2021,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.387Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3608,5059410000,01f868e3-be61-436a-a94a-07e7c9e63796,4_160_23-6-2013_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea lamarckii,,SPECIES,"Cyanea lamarckii Péron & Lesueur, 1810",Cyanea lamarckii,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2013-06-23,23,6,2013,5720764,5720764,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.214Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3609,5059760000,01f868e3-be61-436a-a94a-07e7c9e63796,6_120_17-10-2016_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,51.76,3.85,,,,,0,1,2016-10-17,17,10,2016,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.437Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_UNCERTAINTY_METERS_INVALID;FOOTPRINT_WKT_MISMATCH
3610,5058870000,01f868e3-be61-436a-a94a-07e7c9e63796,1_160_3-6-2018_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea lamarckii,,SPECIES,"Cyanea lamarckii Péron & Lesueur, 1810",Cyanea lamarckii,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2018-06-03,3,6,2018,5720764,5720764,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.388Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3611,5058710000,01f868e3-be61-436a-a94a-07e7c9e63796,1_61_5-6-2017_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2017-06-05,5,6,2017,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.305Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3612,5059780000,01f868e3-be61-436a-a94a-07e7c9e63796,7_120_26-11-2018_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.45,4.56,,,,,0,1,2018-11-26,26,11,2018,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.485Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COORDINATE_UNCERTAINTY_METERS_INVALID;FOOTPRINT_WKT_MISMATCH
3613,5058940000,01f868e3-be61-436a-a94a-07e7c9e63796,1_478_4-8-2019_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2019-08-04,4,8,2019,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.340Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3614,5058760000,01f868e3-be61-436a-a94a-07e7c9e63796,4_478_9-9-2010_dead,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2010-09-09,9,9,2010,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.401Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3615,5059810000,01f868e3-be61-436a-a94a-07e7c9e63796,8_478_11-11-2016_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.72,4.64,470,,,,0,1,2016-11-11,11,11,2016,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.552Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3616,5059080000,01f868e3-be61-436a-a94a-07e7c9e63796,4_120_3-9-2017_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2017-09-03,3,9,2017,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.405Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3617,5058710000,01f868e3-be61-436a-a94a-07e7c9e63796,2_120_25-7-2010_old,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.07,4.22,494,,,,0,1,2010-07-25,25,7,2010,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.367Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3618,5059390000,01f868e3-be61-436a-a94a-07e7c9e63796,4_120_21-6-2020_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2020-06-21,21,6,2020,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.411Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3619,5058860000,01f868e3-be61-436a-a94a-07e7c9e63796,1_120_6-8-2016_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2016-08-06,6,8,2016,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.386Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3620,5058760000,01f868e3-be61-436a-a94a-07e7c9e63796,4_61_5-6-2016_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2016-06-05,5,6,2016,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.378Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3621,5059440000,01f868e3-be61-436a-a94a-07e7c9e63796,5_120_19-7-2021_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.78,4.67,1482,,,,0,1,2021-07-19,19,7,2021,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.418Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3622,5058850000,01f868e3-be61-436a-a94a-07e7c9e63796,8_61_4-6-2013_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.72,4.64,470,,,,0,1,2013-06-04,4,6,2013,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.723Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3623,5059550000,01f868e3-be61-436a-a94a-07e7c9e63796,15_478_6-12-2018_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.31,4.48,997,,,,0,1,2018-12-06,6,12,2018,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.433Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3624,5058830000,01f868e3-be61-436a-a94a-07e7c9e63796,8_120_6-8-2010_dead,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.72,4.64,470,,,,0,1,2010-08-06,6,8,2010,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.270Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3625,5059350000,01f868e3-be61-436a-a94a-07e7c9e63796,1_549_21-3-2016_flesh,Animalia,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Tubularia,Tubularia indivisa,,SPECIES,"Tubularia indivisa Linnaeus, 1758",Tubularia indivisa,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2016-03-21,21,3,2016,5185603,5185603,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.244Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3626,5059080000,01f868e3-be61-436a-a94a-07e7c9e63796,4_120_2-7-2011_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2011-07-02,2,7,2011,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.389Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3627,5058800000,01f868e3-be61-436a-a94a-07e7c9e63796,5_61_8-6-2020_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.78,4.67,1482,,,,0,1,2020-06-08,8,6,2020,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.296Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3628,5058980000,01f868e3-be61-436a-a94a-07e7c9e63796,1_478_4-9-2021_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2021-09-04,4,9,2021,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.330Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3629,5059630000,01f868e3-be61-436a-a94a-07e7c9e63796,1_478_11-11-2018_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2018-11-11,11,11,2018,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.443Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3630,5058770000,01f868e3-be61-436a-a94a-07e7c9e63796,4_61_6-5-2020_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2020-05-06,6,5,2020,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.371Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3631,5058980000,01f868e3-be61-436a-a94a-07e7c9e63796,1_478_7-3-2015_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2015-03-07,7,3,2015,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.330Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3632,5059630000,01f868e3-be61-436a-a94a-07e7c9e63796,1_478_18-10-2010_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2010-10-18,18,10,2010,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.443Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3633,5058770000,01f868e3-be61-436a-a94a-07e7c9e63796,4_61_6-6-2021_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2021-06-06,6,6,2021,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.371Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3634,5059040000,01f868e3-be61-436a-a94a-07e7c9e63796,1_61_27-5-2018_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2018-05-27,27,5,2018,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.428Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3635,5059350000,01f868e3-be61-436a-a94a-07e7c9e63796,1_478_13-9-2021_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2021-09-13,13,9,2021,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.188Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3636,5058870000,01f868e3-be61-436a-a94a-07e7c9e63796,1_160_2-7-2021_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Cyaneidae,Cyanea,Cyanea lamarckii,,SPECIES,"Cyanea lamarckii Péron & Lesueur, 1810",Cyanea lamarckii,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2021-07-02,2,7,2021,5720764,5720764,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.727Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3637,5059430000,01f868e3-be61-436a-a94a-07e7c9e63796,4_478_29-7-2018_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2018-07-29,29,7,2018,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:37.231Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3638,5059700000,01f868e3-be61-436a-a94a-07e7c9e63796,4_478_12-10-2019_flesh,Animalia,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Rhizostoma,Rhizostoma pulmo,,SPECIES,"Rhizostoma pulmo (Macri, 1778)",Rhizostoma pulmo,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,53.03,4.71,994,,,,0,1,2019-10-12,12,10,2019,5185453,5185453,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.454Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3639,5059040000,01f868e3-be61-436a-a94a-07e7c9e63796,1_61_27-9-2011_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Ulmaridae,Aurelia,Aurelia aurita,,SPECIES,"Aurelia aurita (Linnaeus, 1758)",Aurelia aurita,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2011-09-27,27,9,2011,2264442,2264442,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.342Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3640,5058870000,01f868e3-be61-436a-a94a-07e7c9e63796,1_120_9-9-2018_flesh,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,Chrysaora hysoscella,,SPECIES,"Chrysaora hysoscella (Linnaeus, 1767)",Chrysaora hysoscella,,NL,,,PRESENT,,9e40c6d1-3bde-4617-83e9-d4b2bdbd5a2f,52.23,4.41,1956,,,,0,1,2018-09-09,9,9,2018,5185425,5185425,HUMAN_OBSERVATION,ANEMOON,,,,,,CC_BY_4_0,,,,,2026-02-26T14:39:38.298Z,,COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
