"distance_port_min","distance_infra_min","phylum"
6.982230,0.074820,Arthropoda
18.821785,0.421792,Arthropoda
5.449810,0.013998,Arthropoda
27.487986,1.963770,Arthropoda
20.796626,1.196886,Arthropoda
8.752919,0.154191,Arthropoda
27.274709,1.377429,Arthropoda
14.911727,0.114285,Arthropoda
32.219796,2.491988,Arthropoda
21.469764,0.256327,Arthropoda
13.086497,0.506139,Arthropoda
8.838441,0.003113,Arthropoda
22.856763,0.434424,Arthropoda
8.616524,0.281484,Arthropoda
18.821785,0.421792,Arthropoda
8.143357,0.034144,Arthropoda
14.911727,0.114285,Arthropoda
31.950331,3.571847,Arthropoda
8.200113,0.141146,Arthropoda
9.010340,0.154395,Arthropoda
29.891361,1.717449,Arthropoda
8.114228,0.094821,Arthropoda
16.905928,0.929801,Arthropoda
22.528389,0.208633,Arthropoda
14.648895,0.016828,Arthropoda
14.502533,0.115962,Arthropoda
15.445565,0.283697,Arthropoda
20.406050,0.960529,Arthropoda
16.137739,0.164968,Arthropoda
8.089253,0.055428,Arthropoda
21.039066,0.852997,Arthropoda
10.170775,0.112329,Arthropoda
10.333108,0.021194,Arthropoda
10.248765,0.005021,Arthropoda
5.286252,0.008803,Arthropoda
24.833600,0.451347,Arthropoda
8.128127,0.018542,Arthropoda
14.881992,0.102057,Arthropoda
9.857962,0.045491,Arthropoda
9.932968,0.006181,Arthropoda
15.399475,0.236075,Arthropoda
13.694904,0.007544,Arthropoda
8.118521,0.085438,Arthropoda
6.130564,0.263914,Arthropoda
40.595019,5.751296,Arthropoda
14.710216,0.081559,Arthropoda
14.681233,0.552240,Arthropoda
26.472700,2.221821,Arthropoda
13.086497,0.506139,Arthropoda
8.089466,0.064034,Arthropoda
29.781197,2.148879,Arthropoda
27.422188,2.115384,Arthropoda
10.393992,0.111443,Arthropoda
27.586958,1.946671,Arthropoda
8.611165,0.096315,Arthropoda
30.650683,2.159629,Arthropoda
28.020991,1.175698,Arthropoda
9.002199,0.160352,Arthropoda
6.985355,0.071688,Arthropoda
9.223986,0.004204,Arthropoda
10.004666,0.030333,Arthropoda
13.082878,0.513513,Arthropoda
13.082146,0.511097,Arthropoda
14.681357,0.124130,Arthropoda
5.876297,0.207323,Arthropoda
28.466765,2.100394,Arthropoda
9.319952,0.105653,Arthropoda
10.366591,0.027240,Arthropoda
9.537201,0.079181,Arthropoda
8.841325,0.007305,Arthropoda
14.642668,0.013987,Arthropoda
10.367587,0.108509,Arthropoda
28.757120,0.931934,Arthropoda
29.896431,1.722517,Arthropoda
26.887000,2.480156,Arthropoda
7.412365,0.171422,Arthropoda
15.820552,0.399552,Arthropoda
7.641754,0.164225,Arthropoda
17.021671,0.991384,Arthropoda
28.423116,0.043565,Arthropoda
9.467800,0.002422,Arthropoda
27.609509,3.405570,Arthropoda
10.402694,0.059284,Arthropoda
14.266986,0.486668,Arthropoda
26.880908,2.477600,Arthropoda
14.680623,0.122769,Arthropoda
9.465279,0.008885,Arthropoda
9.256828,0.044765,Arthropoda
28.356839,0.021344,Arthropoda
7.875769,0.017391,Arthropoda
7.870662,0.033121,Arthropoda
15.884714,0.279200,Arthropoda
7.003436,0.171763,Arthropoda
29.087340,0.819860,Arthropoda
10.471963,0.128619,Arthropoda
30.663851,2.131682,Arthropoda
9.355552,0.006204,Arthropoda
7.295782,0.717596,Arthropoda
7.641008,0.163680,Arthropoda
6.932084,0.081296,Arthropoda
14.211372,0.156616,Arthropoda
14.411398,0.103310,Arthropoda
6.062893,0.136098,Arthropoda
9.227445,0.002981,Arthropoda
16.435185,0.484618,Arthropoda
16.624305,1.570679,Arthropoda
8.297424,0.018001,Arthropoda
10.749829,0.053933,Arthropoda
26.460455,2.221984,Arthropoda
7.795239,0.107414,Arthropoda
28.325307,0.015055,Arthropoda
27.789616,1.883334,Arthropoda
16.047445,0.015206,Arthropoda
26.780945,2.495891,Arthropoda
9.219959,0.013544,Arthropoda
9.229176,0.006521,Arthropoda
7.651173,0.104612,Arthropoda
14.079036,0.369351,Arthropoda
15.538068,0.379907,Arthropoda
14.974163,0.210759,Arthropoda
8.211545,0.156131,Arthropoda
7.787316,0.009496,Arthropoda
5.612428,0.154992,Arthropoda
12.859268,1.213310,Arthropoda
13.698046,0.007504,Arthropoda
8.314099,0.005653,Arthropoda
9.767308,0.067071,Arthropoda
8.094084,0.053042,Arthropoda
8.316859,0.009554,Arthropoda
28.259895,0.077697,Arthropoda
7.553692,0.007664,Arthropoda
8.206883,0.159650,Arthropoda
7.735429,0.121166,Arthropoda
8.118521,0.085438,Arthropoda
32.195043,2.508415,Arthropoda
14.725489,0.019841,Arthropoda
27.781524,1.254489,Arthropoda
7.303508,0.706363,Arthropoda
16.618939,1.577742,Arthropoda
8.356472,0.013220,Arthropoda
9.932968,0.006181,Arthropoda
14.549367,0.716820,Arthropoda
8.779730,0.444177,Arthropoda
5.617343,0.167987,Arthropoda
34.505057,2.427012,Arthropoda
40.599129,5.753590,Arthropoda
10.323504,0.046517,Arthropoda
14.665745,0.036544,Arthropoda
6.992903,0.065999,Arthropoda
8.592664,0.122205,Arthropoda
8.353293,0.050371,Arthropoda
14.668325,0.131356,Arthropoda
5.289127,0.003673,Arthropoda
15.401217,0.237524,Arthropoda
10.250924,0.002537,Arthropoda
10.484614,0.004548,Arthropoda
28.080650,2.298449,Arthropoda
10.318708,0.116602,Arthropoda
29.901800,1.729510,Arthropoda
9.007839,0.154126,Arthropoda
9.981515,0.030562,Arthropoda
10.466401,0.014820,Arthropoda
8.120572,0.082010,Arthropoda
26.961238,1.426354,Arthropoda
16.323733,2.058494,Arthropoda
14.472092,0.068255,Arthropoda
25.930958,3.510774,Arthropoda
8.612339,0.274547,Arthropoda
14.679766,0.124152,Arthropoda
8.092470,0.053628,Arthropoda
40.602308,5.755989,Arthropoda
26.892297,2.489579,Arthropoda
7.808604,0.018635,Arthropoda
3.007166,0.068802,Arthropoda
29.441646,2.708935,Arthropoda
15.115409,0.042257,Arthropoda
27.456739,1.967406,Arthropoda
9.568993,0.000484,Arthropoda
8.092470,0.053628,Arthropoda
14.930106,0.304409,Arthropoda
28.629158,2.083669,Arthropoda
27.767510,2.420702,Arthropoda
10.483634,0.004752,Arthropoda
16.377218,0.771177,Arthropoda
16.618939,1.577742,Arthropoda
16.905538,0.921454,Arthropoda
28.246239,0.089916,Arthropoda
16.656365,1.453482,Arthropoda
40.562074,5.694018,Arthropoda
28.357792,0.022535,Arthropoda
26.935111,1.418182,Arthropoda
28.579996,2.098201,Arthropoda
10.759747,0.021763,Arthropoda
14.665073,0.031721,Arthropoda
17.961795,1.356829,Arthropoda
5.285853,0.002331,Arthropoda
27.645526,1.547445,Arthropoda
10.401134,0.059134,Arthropoda
24.364109,1.680237,Arthropoda
12.877171,1.258134,Arthropoda
10.758295,0.025423,Arthropoda
15.611527,0.476332,Arthropoda
6.445582,0.182243,Arthropoda
17.941917,1.346382,Arthropoda
13.698986,0.004270,Arthropoda
2.552513,0.505202,Arthropoda
10.492349,0.068360,Arthropoda
7.557291,0.002464,Arthropoda
15.921683,0.386710,Arthropoda
26.961238,1.426354,Arthropoda
2.558605,0.499756,Arthropoda
28.392681,0.013713,Arthropoda
10.483634,0.004752,Arthropoda
14.675940,0.550838,Arthropoda
9.515117,0.133902,Arthropoda
14.144708,0.210855,Arthropoda
2.550664,0.492248,Arthropoda
40.591919,5.712571,Arthropoda
8.089466,0.064034,Arthropoda
8.290728,0.053464,Arthropoda
5.962405,0.002882,Arthropoda
14.342120,0.618102,Arthropoda
2.558645,0.486673,Arthropoda
10.337908,0.015825,Arthropoda
9.520462,0.139237,Arthropoda
14.665745,0.036544,Arthropoda
15.138655,0.038627,Arthropoda
8.119491,0.080478,Arthropoda
10.262665,0.009305,Arthropoda
2.581973,0.472744,Arthropoda
6.441066,0.186008,Arthropoda
9.507418,0.008200,Arthropoda
14.715192,0.004418,Arthropoda
5.903963,0.151218,Arthropoda
10.508312,0.072877,Arthropoda
10.471963,0.128619,Arthropoda
14.688329,0.060049,Arthropoda
7.557291,0.002464,Arthropoda
2.576105,0.482664,Arthropoda
14.082204,0.365568,Arthropoda
27.274709,1.377429,Arthropoda
9.353304,0.113536,Arthropoda
8.823906,0.109328,Arthropoda
1.659072,1.494918,Arthropoda
8.169742,0.029866,Arthropoda
8.297424,0.018001,Arthropoda
1.189469,0.184470,Arthropoda
14.414266,0.116507,Arthropoda
7.790996,0.001869,Arthropoda
30.576219,2.363565,Arthropoda
14.479574,0.054852,Arthropoda
10.396497,0.099528,Arthropoda
5.909021,0.577184,Arthropoda
7.637038,0.104411,Arthropoda
10.262665,0.009305,Arthropoda
28.333095,0.008956,Arthropoda
27.439132,1.392355,Arthropoda
27.422025,2.132797,Arthropoda
14.613866,0.004700,Arthropoda
10.481494,0.038551,Arthropoda
1.703846,1.448354,Arthropoda
8.634231,0.025371,Arthropoda
10.480349,0.045653,Arthropoda
9.465012,0.017986,Arthropoda
9.511339,0.005015,Arthropoda
30.576219,2.363565,Arthropoda
1.640952,1.516591,Arthropoda
34.505057,2.427012,Arthropoda
5.535696,0.007844,Arthropoda
14.075142,0.361013,Arthropoda
7.768465,0.115392,Arthropoda
5.404169,0.047838,Arthropoda
1.619672,1.533809,Arthropoda
8.217115,0.166032,Arthropoda
14.590794,0.560241,Arthropoda
9.354976,0.008150,Arthropoda
1.589284,1.566023,Arthropoda
15.166804,0.005532,Arthropoda
29.890994,1.716593,Arthropoda
7.049009,0.002481,Arthropoda
1.938299,2.033184,Arthropoda
27.435159,1.389138,Arthropoda
7.559439,0.004699,Arthropoda
14.684124,0.575656,Arthropoda
6.445534,0.190532,Arthropoda
7.408032,0.169480,Arthropoda
7.995365,0.120834,Arthropoda
10.383840,0.114734,Arthropoda
27.811219,2.444050,Arthropoda
8.193518,0.003988,Arthropoda
9.320317,0.111679,Arthropoda
7.790710,0.002560,Arthropoda
28.422370,0.043379,Arthropoda
8.195264,0.138346,Arthropoda
8.213228,0.159113,Arthropoda
1.922218,2.056226,Arthropoda
6.978999,0.077085,Arthropoda
6.919130,0.097733,Arthropoda
5.876297,0.207323,Arthropoda
13.613294,0.047104,Arthropoda
1.923038,2.056536,Arthropoda
9.418445,0.094556,Arthropoda
29.894250,1.720270,Arthropoda
27.433853,1.391550,Arthropoda
14.372727,0.617289,Arthropoda
1.926379,2.069220,Arthropoda
27.144055,1.387989,Arthropoda
16.290834,0.289028,Arthropoda
10.218338,0.059389,Arthropoda
14.381131,0.661398,Arthropoda
34.414450,2.411486,Arthropoda
1.937752,2.086528,Arthropoda
30.495915,2.386692,Arthropoda
30.508085,2.388422,Arthropoda
8.094084,0.053042,Arthropoda
5.571271,0.025899,Arthropoda
14.073520,0.404130,Arthropoda
2.984023,0.059161,Arthropoda
8.310832,0.001741,Arthropoda
16.930050,0.940401,Arthropoda
10.762655,0.014534,Arthropoda
27.453857,1.396995,Arthropoda
2.984023,0.059161,Arthropoda
14.335044,0.600325,Arthropoda
40.599129,5.753590,Arthropoda
27.140031,1.387088,Arthropoda
14.082204,0.365568,Arthropoda
10.262294,0.007065,Arthropoda
14.145442,0.218774,Arthropoda
26.780945,2.495891,Arthropoda
5.244290,0.003822,Arthropoda
5.859016,0.227755,Arthropoda
13.704952,0.010451,Arthropoda
14.493159,0.957269,Arthropoda
14.414266,0.116507,Arthropoda
16.325866,0.337124,Arthropoda
3.068636,0.180929,Arthropoda
14.687050,0.560785,Arthropoda
7.793982,0.004041,Arthropoda
14.260124,0.549709,Arthropoda
14.248127,0.464027,Arthropoda
5.897657,0.154438,Arthropoda
9.360899,0.123836,Arthropoda
4.104288,0.018073,Arthropoda
17.954340,1.352888,Arthropoda
27.580420,2.469593,Arthropoda
5.324089,0.038017,Arthropoda
5.289660,0.002531,Arthropoda
16.314189,0.313220,Arthropoda
5.647909,0.053345,Arthropoda
9.421417,0.101228,Arthropoda
2.838874,0.115534,Arthropoda
9.356761,0.006073,Arthropoda
27.439132,1.392355,Arthropoda
10.477130,0.030678,Arthropoda
6.130564,0.263914,Arthropoda
4.794047,0.001666,Arthropoda
5.613521,0.161318,Arthropoda
9.232641,0.013633,Arthropoda
26.921411,1.424986,Arthropoda
2.461236,0.011156,Arthropoda
17.979905,1.313604,Arthropoda
2.762035,0.026098,Arthropoda
6.382393,0.281447,Arthropoda
7.781515,0.009714,Arthropoda
8.212846,0.146735,Arthropoda
2.763516,0.140381,Arthropoda
15.103383,0.060540,Arthropoda
28.423328,0.045091,Arthropoda
14.839569,0.324966,Arthropoda
14.131088,0.138852,Arthropoda
39.003264,4.044786,Arthropoda
13.935429,0.236736,Arthropoda
27.780925,1.951699,Arthropoda
29.792306,1.604565,Arthropoda
7.367140,0.182810,Arthropoda
15.393352,0.230274,Arthropoda
8.198436,0.138354,Arthropoda
9.511339,0.005015,Arthropoda
7.363888,0.167055,Arthropoda
14.108140,0.161823,Arthropoda
14.973415,0.222508,Arthropoda
27.496234,3.303383,Arthropoda
9.512529,0.007772,Arthropoda
27.604542,3.403462,Arthropoda
28.422496,1.873321,Arthropoda
16.680742,1.498819,Arthropoda
14.545361,0.713205,Arthropoda
27.789809,1.932814,Arthropoda
8.174719,0.039647,Arthropoda
14.108761,0.161342,Arthropoda
28.361858,2.307418,Arthropoda
6.985355,0.071688,Arthropoda
7.797007,0.009168,Arthropoda
30.672037,2.133021,Arthropoda
8.211354,0.149946,Arthropoda
15.718852,0.433851,Arthropoda
14.050532,0.297894,Arthropoda
15.108769,0.060289,Arthropoda
7.550848,0.004719,Arthropoda
27.773873,2.415428,Arthropoda
16.658466,1.455170,Arthropoda
8.305316,0.020293,Arthropoda
28.358352,1.317005,Arthropoda
6.441066,0.186008,Arthropoda
9.747607,0.088361,Arthropoda
5.449810,0.013998,Arthropoda
30.678737,2.134151,Arthropoda
14.706196,0.072508,Arthropoda
27.675696,1.724846,Arthropoda
14.746565,0.036157,Arthropoda
14.415267,0.114464,Arthropoda
27.824999,2.440087,Arthropoda
29.623698,1.665587,Arthropoda
7.555868,0.005121,Arthropoda
14.248025,0.527869,Arthropoda
28.446241,2.024740,Arthropoda
9.803791,0.004372,Arthropoda
14.475157,0.056743,Arthropoda
10.262033,0.004658,Arthropoda
9.354912,0.003768,Arthropoda
14.555244,0.730925,Arthropoda
14.522623,0.003303,Arthropoda
7.550848,0.004719,Arthropoda
8.116299,0.084397,Arthropoda
27.144055,1.387989,Arthropoda
28.076795,2.303294,Arthropoda
14.073520,0.404130,Arthropoda
27.425597,1.971977,Arthropoda
10.276081,0.066884,Arthropoda
6.998168,0.165439,Arthropoda
14.496371,0.156628,Arthropoda
7.804948,0.009142,Arthropoda
27.780925,1.951699,Arthropoda
14.326550,0.590503,Arthropoda
17.954122,1.348381,Arthropoda
14.475157,0.056743,Arthropoda
5.249471,0.003519,Arthropoda
7.104807,0.015099,Arthropoda
27.274709,1.377429,Arthropoda
10.343151,0.130813,Arthropoda
7.049009,0.002481,Arthropoda
7.021039,0.465062,Arthropoda
14.611312,0.009330,Arthropoda
5.897657,0.154438,Arthropoda
14.331465,0.592181,Arthropoda
27.623746,1.574159,Arthropoda
5.297796,0.004880,Arthropoda
10.423098,0.051516,Arthropoda
8.456753,0.000897,Arthropoda
14.378340,0.625514,Arthropoda
28.094876,2.448631,Arthropoda
27.430725,2.120418,Arthropoda
7.735429,0.121166,Arthropoda
28.624383,0.257394,Arthropoda
27.653847,1.531490,Arthropoda
9.566862,0.002496,Arthropoda
29.878752,2.210004,Arthropoda
7.550848,0.004719,Arthropoda
7.408032,0.169480,Arthropoda
10.441293,0.003782,Arthropoda
27.197337,1.436798,Arthropoda
10.155112,0.015889,Arthropoda
7.795265,0.007977,Arthropoda
8.094084,0.053042,Arthropoda
17.947323,1.358025,Arthropoda
8.119491,0.080478,Arthropoda
16.065218,0.163734,Arthropoda
6.050705,0.136171,Arthropoda
7.292910,0.706862,Arthropoda
14.976619,0.273066,Arthropoda
7.823305,0.004349,Arthropoda
14.725489,0.019841,Arthropoda
7.643220,0.161281,Arthropoda
7.109704,0.005397,Arthropoda
28.407864,1.887811,Arthropoda
17.979905,1.313604,Arthropoda
8.200113,0.141146,Arthropoda
7.797891,0.017757,Arthropoda
27.631696,1.558642,Arthropoda
8.092576,0.058223,Arthropoda
5.676101,0.006698,Arthropoda
28.617770,0.250002,Arthropoda
7.628066,0.074595,Arthropoda
10.032840,0.110585,Arthropoda
9.352428,0.139164,Arthropoda
27.432003,1.978083,Arthropoda
29.087340,0.819860,Arthropoda
7.335055,0.192206,Arthropoda
26.774210,2.492777,Arthropoda
5.674078,0.004541,Arthropoda
28.614596,0.245070,Arthropoda
8.577373,0.049223,Arthropoda
32.026207,2.543903,Arthropoda
27.262246,2.014922,Arthropoda
7.044998,0.002530,Arthropoda
27.804147,1.921934,Arthropoda
9.456574,0.008817,Arthropoda
32.198721,2.508917,Arthropoda
10.256238,0.017564,Arthropoda
14.038312,0.290978,Arthropoda
8.354142,0.049382,Arthropoda
5.557390,0.011430,Arthropoda
6.965388,0.098377,Arthropoda
9.465839,0.006295,Arthropoda
14.296762,0.519780,Arthropoda
14.525099,0.013963,Arthropoda
10.244438,0.010020,Arthropoda
14.746565,0.036157,Arthropoda
15.401217,0.237524,Arthropoda
14.361563,0.642934,Arthropoda
26.468131,2.227051,Arthropoda
8.193428,0.003727,Arthropoda
8.309348,0.007777,Arthropoda
8.451611,0.011497,Arthropoda
29.623698,1.665587,Arthropoda
28.354638,1.319237,Arthropoda
10.462517,0.042158,Arthropoda
7.000979,0.174446,Arthropoda
9.207192,0.139134,Arthropoda
7.104703,0.002920,Arthropoda
10.257024,0.004402,Arthropoda
8.310906,0.004634,Arthropoda
31.362585,2.985485,Arthropoda
7.789340,0.014078,Arthropoda
15.156196,0.008139,Arthropoda
9.670730,0.002677,Arthropoda
9.747607,0.088361,Arthropoda
8.356313,0.013366,Arthropoda
27.215750,3.619406,Arthropoda
5.856581,0.225325,Arthropoda
36.461332,2.249019,Arthropoda
15.181737,0.018360,Arthropoda
28.325307,0.015055,Arthropoda
28.609696,0.238974,Arthropoda
28.042642,3.063628,Arthropoda
5.673410,0.008616,Arthropoda
7.797891,0.017757,Arthropoda
14.360817,0.640206,Arthropoda
28.073904,2.306931,Arthropoda
10.471963,0.128619,Arthropoda
27.671796,1.735023,Arthropoda
10.471963,0.128619,Arthropoda
8.842406,0.004738,Arthropoda
25.971002,1.279405,Arthropoda
17.954122,1.348381,Arthropoda
9.465416,0.004335,Arthropoda
28.494159,2.106459,Arthropoda
10.257300,0.005343,Arthropoda
10.004666,0.030333,Arthropoda
7.951650,0.163705,Arthropoda
8.307059,0.012774,Arthropoda
9.418445,0.094556,Arthropoda
15.718852,0.433851,Arthropoda
10.366591,0.027240,Arthropoda
30.503532,2.387148,Arthropoda
14.157485,0.219691,Arthropoda
14.111277,0.159053,Arthropoda
12.704124,1.124633,Arthropoda
29.901800,1.729510,Arthropoda
27.798312,2.408323,Arthropoda
10.254661,0.008681,Arthropoda
15.765272,0.542936,Arthropoda
27.777493,1.256092,Arthropoda
7.781515,0.009714,Arthropoda
13.166875,0.420400,Arthropoda
31.889987,3.525670,Arthropoda
9.506387,0.006344,Arthropoda
29.865230,2.219396,Arthropoda
14.868984,0.187768,Arthropoda
14.533338,0.083191,Arthropoda
7.546544,0.009314,Arthropoda
14.614603,0.006736,Arthropoda
28.051777,3.056932,Arthropoda
10.366591,0.027240,Arthropoda
9.752297,0.089072,Arthropoda
7.798333,0.002219,Arthropoda
8.098827,0.047516,Arthropoda
15.722238,0.440856,Arthropoda
6.926825,0.090087,Arthropoda
7.887288,0.011849,Arthropoda
9.537201,0.079181,Arthropoda
9.360899,0.123836,Arthropoda
27.297399,1.865723,Arthropoda
12.851965,1.150264,Arthropoda
6.973547,0.260710,Arthropoda
28.049037,3.058938,Arthropoda
40.555035,5.681343,Arthropoda
31.422661,3.043074,Arthropoda
9.666408,0.008398,Arthropoda
16.905538,0.921454,Arthropoda
5.324089,0.038017,Arthropoda
36.518868,2.286452,Arthropoda
27.607876,1.605150,Arthropoda
8.724513,0.139546,Arthropoda
10.483634,0.004752,Arthropoda
13.701798,0.005990,Arthropoda
27.492224,3.303028,Arthropoda
6.082493,0.173672,Arthropoda
5.402732,0.127026,Arthropoda
16.137759,0.176654,Arthropoda
14.717765,0.008100,Arthropoda
28.760083,0.930252,Arthropoda
7.795239,0.107414,Arthropoda
6.977709,0.074975,Arthropoda
10.256346,0.005210,Arthropoda
5.534950,0.005167,Arthropoda
28.381775,0.007546,Arthropoda
7.740137,0.003992,Arthropoda
27.456739,1.967406,Arthropoda
9.726359,0.146741,Arthropoda
14.525099,0.013963,Arthropoda
8.297198,0.038699,Arthropoda
29.208900,0.894864,Arthropoda
13.079607,0.512431,Arthropoda
27.577713,1.957303,Arthropoda
13.086497,0.506139,Arthropoda
14.071786,0.365293,Arthropoda
16.150435,0.171783,Arthropoda
7.874466,0.002050,Arthropoda
15.799361,0.388339,Arthropoda
15.796681,0.393172,Arthropoda
15.445565,0.283697,Arthropoda
27.209453,2.019271,Arthropoda
10.169994,0.115327,Arthropoda
10.127358,0.094941,Arthropoda
16.435185,0.484618,Arthropoda
8.290728,0.053464,Arthropoda
9.566530,0.006557,Arthropoda
28.392555,0.014112,Arthropoda
10.274339,0.063411,Arthropoda
7.887288,0.011849,Arthropoda
14.788492,0.552402,Arthropoda
9.350327,0.004482,Arthropoda
14.679119,0.350029,Arthropoda
16.681179,1.504590,Arthropoda
30.576219,2.363565,Arthropoda
16.314178,0.325159,Arthropoda
9.752297,0.089072,Arthropoda
14.548550,0.197457,Arthropoda
28.048097,3.058120,Arthropoda
2.584402,0.019804,Arthropoda
10.225262,0.056677,Arthropoda
5.898886,0.151131,Arthropoda
7.826502,0.011053,Arthropoda
6.931422,0.093203,Arthropoda
8.092576,0.058223,Arthropoda
10.485506,0.067484,Arthropoda
2.801393,0.136969,Arthropoda
7.427236,0.787615,Arthropoda
14.793332,0.548300,Arthropoda
7.559439,0.004699,Arthropoda
10.485109,0.009210,Arthropoda
16.624305,1.570679,Arthropoda
4.090659,0.073211,Arthropoda
17.956825,1.354199,Arthropoda
13.935429,0.236736,Arthropoda
32.197865,2.507712,Arthropoda
27.583255,2.468196,Arthropoda
16.189294,0.180433,Arthropoda
13.698046,0.007504,Arthropoda
6.443311,0.186184,Arthropoda
10.493242,0.009191,Arthropoda
1.162033,0.143737,Arthropoda
9.930780,0.120593,Arthropoda
9.570942,0.001978,Arthropoda
14.372727,0.617289,Arthropoda
5.327538,0.054490,Arthropoda
5.321767,0.051879,Arthropoda
3.030575,0.124692,Arthropoda
8.118594,0.087526,Arthropoda
8.118521,0.085438,Arthropoda
14.359449,0.645215,Arthropoda
9.518674,0.137467,Arthropoda
7.804948,0.009142,Arthropoda
2.599870,0.037308,Arthropoda
8.128729,0.016116,Arthropoda
27.995842,2.296822,Arthropoda
9.474536,0.009151,Arthropoda
9.646905,0.110205,Arthropoda
8.318712,0.012131,Arthropoda
2.922100,0.075092,Arthropoda
7.427236,0.787615,Arthropoda
8.744326,0.148837,Arthropoda
9.726359,0.146741,Arthropoda
9.508211,0.003254,Arthropoda
28.042642,3.063628,Arthropoda
2.801557,0.147695,Arthropoda
14.839569,0.322206,Arthropoda
14.330250,0.548488,Arthropoda
5.438650,0.007454,Arthropoda
7.366325,0.178851,Arthropoda
27.430867,2.126573,Arthropoda
2.358647,0.071280,Arthropoda
6.130564,0.263914,Arthropoda
5.898191,0.146215,Arthropoda
5.401293,0.044391,Arthropoda
40.608327,5.758973,Arthropoda
15.921683,0.386710,Arthropoda
8.208181,0.150231,Arthropoda
2.839474,0.012666,Arthropoda
14.786582,0.542730,Arthropoda
5.324089,0.038017,Arthropoda
0.895766,0.053840,Arthropoda
12.806241,1.170668,Arthropoda
27.475152,1.951276,Arthropoda
7.546544,0.009314,Arthropoda
5.290098,0.004048,Arthropoda
0.938772,0.024248,Arthropoda
9.397645,0.049066,Arthropoda
15.150994,0.004236,Arthropoda
7.834057,0.026030,Arthropoda
7.572345,0.018538,Arthropoda
27.574531,1.955608,Arthropoda
0.786415,0.127924,Arthropoda
8.094084,0.053042,Arthropoda
40.555035,5.681343,Arthropoda
6.130564,0.263914,Arthropoda
24.376703,1.683381,Arthropoda
10.323504,0.046517,Arthropoda
17.941917,1.346382,Arthropoda
0.788764,0.099537,Arthropoda
9.357504,0.129897,Arthropoda
27.606042,3.405454,Arthropoda
10.263153,0.008181,Arthropoda
27.445560,2.112883,Arthropoda
10.235787,0.020012,Arthropoda
1.005032,0.100523,Arthropoda
28.606280,2.112324,Arthropoda
15.456110,0.296351,Arthropoda
7.867584,0.009093,Arthropoda
40.568419,5.689223,Arthropoda
1.009606,0.112968,Arthropoda
15.717868,0.442046,Arthropoda
29.440304,2.711093,Arthropoda
27.959425,0.549402,Arthropoda
1.049322,0.104344,Arthropoda
7.880817,0.005958,Arthropoda
14.366998,0.611395,Arthropoda
14.359449,0.645215,Arthropoda
15.183468,0.022565,Arthropoda
5.964998,0.002859,Arthropoda
0.999177,0.110830,Arthropoda
14.342120,0.618102,Arthropoda
27.967181,2.233197,Arthropoda
15.113555,0.046220,Arthropoda
27.829457,1.248270,Arthropoda
7.789883,0.005590,Arthropoda
5.327887,0.048776,Arthropoda
10.499243,0.069885,Arthropoda
7.997301,0.122356,Arthropoda
9.667912,0.004715,Arthropoda
16.308330,0.312955,Arthropoda
5.285853,0.002331,Arthropoda
14.075142,0.361013,Arthropoda
7.094752,0.011722,Arthropoda
1.007215,0.108309,Arthropoda
14.635602,0.003290,Arthropoda
26.921411,1.424986,Arthropoda
27.962610,2.236704,Arthropoda
1.615572,1.544010,Arthropoda
26.492310,2.227067,Arthropoda
4.103356,0.036405,Arthropoda
6.985355,0.071688,Arthropoda
10.274339,0.063411,Arthropoda
32.160717,2.447485,Arthropoda
5.289127,0.003673,Arthropoda
8.118594,0.087526,Arthropoda
12.845825,1.191735,Arthropoda
3.281186,0.135685,Arthropoda
12.868680,1.172595,Arthropoda
9.205736,0.140001,Arthropoda
13.087227,0.508534,Arthropoda
5.402732,0.127026,Arthropoda
10.244438,0.010020,Arthropoda
14.679766,0.124152,Arthropoda
1.154675,0.061579,Arthropoda
9.232641,0.013633,Arthropoda
27.794512,1.941696,Arthropoda
15.753574,0.561066,Arthropoda
10.299096,0.056954,Arthropoda
7.793930,0.002560,Arthropoda
6.972377,0.086176,Arthropoda
1.705360,1.254243,Arthropoda
10.323504,0.046517,Arthropoda
14.051464,0.294391,Arthropoda
15.156196,0.008139,Arthropoda
6.057600,0.133786,Arthropoda
9.465279,0.008885,Arthropoda
14.973107,0.274698,Arthropoda
8.190249,0.003580,Arthropoda
1.591101,1.354023,Arthropoda
6.083467,0.169784,Arthropoda
27.795452,2.412195,Arthropoda
10.250924,0.002537,Arthropoda
7.102842,0.001958,Arthropoda
9.611422,0.169869,Arthropoda
1.676560,1.284024,Arthropoda
14.071812,0.398856,Arthropoda
27.789809,1.932814,Arthropoda
10.183690,0.106050,Arthropoda
15.606960,0.473332,Arthropoda
7.876445,0.004737,Arthropoda
27.992059,1.213993,Arthropoda
1.655551,1.305923,Arthropoda
14.721120,0.010139,Arthropoda
32.338285,3.781540,Arthropoda
29.778428,2.148362,Arthropoda
9.502963,0.013322,Arthropoda
7.546544,0.009314,Arthropoda
29.907165,1.734880,Arthropoda
1.343497,0.217548,Arthropoda
8.778246,0.444654,Arthropoda
10.170756,0.006171,Arthropoda
27.997137,2.121937,Arthropoda
14.081525,0.374544,Arthropoda
1.598128,1.556434,Arthropoda
8.003114,0.127238,Arthropoda
5.442346,0.007445,Arthropoda
14.068331,0.400080,Arthropoda
10.251906,0.009269,Arthropoda
7.870662,0.033121,Arthropoda
